town_id,treatment,town_group,person_id,uses_new_seeds,hhld_size,age_head_hhld,married,lnearnings
72,1,1,53413,1,3,40,0,9.98023
72,0,1,53414,1,6,25,1,11.14003
72,0,1,53415,1,6,45,0,10.92729
72,0,1,53416,0,4,30,0,9.965579
72,1,1,53417,1,3,35,1,10.74053
72,0,1,53418,0,2,30,1,9.784647
72,1,1,53419,1,3,25,1,10.39224
72,0,1,53420,0,2,50,0,9.593346
72,1,1,53421,1,6,30,0,10.99417
72,0,1,53422,1,4,30,0,10.33236
72,0,1,53423,1,6,35,1,10.70087
72,0,1,53424,1,4,45,0,10.37777
72,0,1,53425,0,4,35,0,10.56871
72,0,1,53426,1,4,35,0,9.409539
72,0,1,53427,0,3,40,1,9.486062
72,1,1,53428,1,4,25,0,10.92661
72,1,1,53429,1,4,40,1,10.43114
72,0,1,53430,1,6,25,0,11.77098
72,0,1,53431,0,4,30,1,11.0315
72,0,1,53432,0,6,40,1,10.16334
72,1,1,53433,1,4,30,1,10.61378
72,0,1,53434,0,3,40,0,9.751214
72,0,1,53435,0,2,35,1,9.035802
72,0,1,53436,0,6,30,0,11.16345
72,0,1,53437,0,6,35,0,10.81327
72,1,1,53438,1,2,40,1,10.13458
72,0,1,53439,1,3,35,0,8.752784
72,0,1,53440,0,6,35,1,10.98346
72,0,1,53441,1,3,45,1,10.683
72,0,1,53442,0,6,30,1,9.975248
72,0,1,53443,1,4,30,1,10.91529
72,0,1,53444,1,6,40,1,10.69921
72,0,1,53445,1,2,35,1,9.271505
72,0,1,53446,1,6,35,1,10.65037
72,0,1,53447,1,3,30,0,9.265459
72,0,1,53448,0,3,35,1,10.52784
72,0,1,53449,0,2,50,1,10.0582
72,0,1,53450,0,4,25,0,10.68503
72,1,1,53451,1,3,25,0,8.747173
72,0,1,53452,0,4,35,1,9.663261
72,0,1,53453,1,4,40,1,10.67646
72,0,1,53454,0,5,40,1,9.347722
72,0,1,53455,0,3,50,1,10.10147
72,1,1,53456,1,4,30,1,10.5547
72,1,1,53457,1,4,40,1,10.1234
72,1,1,53458,1,4,40,1,9.895447
72,0,1,53459,0,4,45,1,9.015269
72,1,1,53460,1,3,30,0,9.489511
72,0,1,53461,1,4,30,1,10.85671
72,0,1,53462,0,4,30,1,10.07732
72,0,1,53463,0,5,40,1,9.129134
72,0,1,53464,0,3,35,0,9.471725
72,0,1,53465,0,3,50,0,9.719318
72,0,1,53466,1,3,40,1,9.279271
72,0,1,53467,0,2,40,1,9.978232
72,0,1,53468,0,6,40,1,9.741542
72,1,1,53469,1,2,30,0,10.07078
72,1,1,53470,1,4,35,0,9.297762
72,1,1,53471,1,4,35,0,9.832047
72,0,1,53472,0,4,30,0,9.535367
72,0,1,53473,1,3,45,0,10.02933
72,1,1,53474,1,4,30,1,9.765279
72,1,1,53475,1,6,50,0,11.406
72,0,1,53476,0,5,35,0,10.19742
72,0,1,53477,1,4,25,1,10.45758
72,0,1,53478,0,3,25,0,10.89292
72,0,1,53479,1,4,50,1,9.733975
72,0,1,53480,0,5,35,0,10.25697
72,0,1,53481,0,2,35,1,10.19416
72,0,1,53482,0,6,30,0,10.08083
72,1,1,53483,1,5,30,0,10.03079
72,0,1,53484,0,5,30,1,10.16527
72,0,1,53485,0,5,30,1,8.88026
72,0,1,53486,0,4,30,1,10.32367
72,1,1,53487,1,2,40,0,10.3359
72,0,1,53488,1,6,40,1,10.41683
72,0,1,53489,1,3,40,1,9.479751
72,0,1,53490,0,6,35,1,11.03492
72,0,1,53491,1,4,45,0,9.747377
72,0,1,53492,1,2,40,0,10.04735
72,1,1,53493,1,2,35,1,10.5061
72,0,1,53494,0,2,35,1,9.158363
72,0,1,53495,1,4,45,1,10.47345
72,0,1,53496,0,4,35,1,10.93014
72,0,1,53497,1,4,30,0,10.76784
72,0,1,53498,0,4,40,0,9.557937
72,0,1,53499,0,3,25,0,9.701642
72,0,1,53500,0,4,25,1,9.880089
72,0,1,53501,1,5,45,1,9.879086
72,0,1,53502,1,4,40,1,10.60269
72,0,1,53503,0,2,35,1,9.950128
72,0,1,53504,1,4,40,0,9.963721
72,0,1,53505,0,3,35,1,8.978635
72,0,1,53506,1,4,35,1,10.20892
72,0,1,53507,0,2,30,1,9.680326
72,1,1,53508,1,3,30,1,9.287517
72,0,1,53509,1,3,40,0,10.0826
72,0,1,53510,0,4,40,0,10.13266
72,1,1,53511,1,3,35,0,9.945855
72,0,1,53512,1,3,35,0,10.20522
72,1,1,53513,1,5,30,1,10.71355
72,0,1,53514,0,4,45,1,10.16753
72,1,1,53515,1,2,35,0,9.668511
72,0,1,53516,0,3,40,1,10.5754
72,0,1,53517,1,4,30,1,9.752223
72,0,1,53518,0,6,25,1,9.794908
72,0,1,53519,1,4,25,0,10.85352
72,0,1,53520,0,2,30,0,9.592325
72,0,1,53521,0,5,50,1,10.76283
72,0,1,53522,0,2,45,1,10.11707
72,1,1,53523,1,6,50,1,10.74875
72,1,1,53524,1,5,40,1,10.15253
72,0,1,53525,1,4,25,0,10.95889
72,1,1,53526,1,4,40,0,10.46321
72,0,1,53527,0,4,30,1,9.609087
72,0,1,53528,0,4,40,1,10.29279
72,0,1,53529,0,6,25,1,11.49086
72,1,1,53530,1,3,35,0,9.305177
72,0,1,53531,0,4,35,0,9.333354
72,0,1,53532,0,4,30,0,10.05567
72,0,1,53533,0,4,50,1,9.600483
72,0,1,53534,0,2,35,1,9.786872
72,0,1,53535,0,2,40,1,10.19256
72,0,1,53536,1,6,40,1,11.62074
72,0,1,53537,1,4,35,0,9.704769
72,0,1,53538,1,2,40,1,9.614956
72,0,1,53539,1,4,30,0,9.141881
72,1,1,53540,1,2,35,0,10.48654
72,0,1,53541,1,2,40,1,10.28196
72,0,1,53542,0,3,40,1,9.757786
72,0,1,53543,0,2,30,0,10.17007
72,1,1,53544,1,4,30,0,10.2821
72,1,1,53545,1,6,30,1,11.07573
72,0,1,53546,0,4,40,0,10.36432
72,0,1,53547,0,4,30,1,11.30457
72,0,1,53548,1,3,35,0,9.456648
72,0,1,53549,0,6,40,1,11.52397
72,0,1,53550,1,5,40,0,10.60495
72,0,1,53551,1,5,50,0,10.71549
72,0,1,53552,0,4,40,1,10.38515
72,0,1,53553,1,4,30,0,10.75025
72,0,1,53554,1,4,30,1,10.22387
72,0,1,53555,0,4,30,0,9.018249
72,0,1,53556,0,5,50,0,10.29686
72,0,1,53557,1,2,30,1,9.610027
72,0,1,53558,0,5,30,1,11.0847
72,0,1,53559,0,2,30,1,10.19125
72,0,1,53560,0,4,30,0,9.439731
72,1,1,53561,1,4,40,1,10.75817
72,0,1,53562,0,4,30,1,10.25246
72,0,1,53563,0,5,30,0,11.06388
72,1,1,53564,1,4,30,0,10.66196
72,0,1,53565,0,2,45,1,10.68946
72,0,1,53566,1,4,30,1,9.689455
72,1,1,53567,1,2,40,1,9.516149
72,0,1,53568,0,5,40,0,10.27495
72,1,1,53569,1,4,30,1,10.27427
72,0,1,53570,0,4,30,0,10.91648
72,0,1,53571,1,5,25,1,9.735477
72,0,1,53572,0,5,40,1,11.28715
72,0,1,53573,0,3,40,1,9.620417
72,0,1,53574,0,3,40,1,8.803478
72,0,1,53575,1,3,30,0,10.67343
72,0,1,53576,0,5,40,1,9.751839
72,0,1,53577,0,6,30,0,11.51221
72,0,1,53578,0,5,40,1,10.29194
72,0,1,53579,1,2,40,0,9.357868
71,0,1,53580,1,4,35,1,9.608082
71,0,1,53581,0,6,40,0,10.88944
71,1,1,53582,1,6,30,0,11.52354
71,0,1,53583,0,4,45,1,9.828442
71,1,1,53584,1,3,40,0,9.326995
71,0,1,53585,1,4,25,1,10.09402
71,1,1,53586,1,3,45,0,10.45347
71,0,1,53587,1,2,40,0,9.1218
71,0,1,53588,0,2,50,1,9.258847
71,0,1,53589,1,4,30,1,10.01284
71,0,1,53590,0,5,50,0,10.6104
71,0,1,53591,0,4,30,0,10.73256
71,0,1,53592,1,5,35,1,9.62601
71,0,1,53593,1,6,30,0,12.25635
71,0,1,53594,1,4,50,0,11.38845
71,0,1,53595,1,3,35,0,9.37498
71,0,1,53596,1,6,30,0,10.74636
71,0,1,53597,0,6,35,1,11.51488
71,0,1,53598,0,3,40,0,10.25485
71,0,1,53599,1,6,25,1,9.735684
71,0,1,53600,1,2,35,1,10.05325
71,0,1,53601,0,6,35,0,10.74469
71,0,1,53602,1,5,35,0,10.52864
71,0,1,53603,0,3,35,1,9.22727
71,0,1,53604,1,4,30,1,9.60947
71,0,1,53605,1,4,50,1,10.18237
71,0,1,53606,0,6,40,1,9.817076
71,1,1,53607,1,2,50,1,10.47704
71,1,1,53608,1,5,50,1,10.92767
71,0,1,53609,1,4,35,1,10.50429
71,0,1,53610,1,6,40,1,10.77344
71,0,1,53611,0,4,25,0,9.400933
71,0,1,53612,0,3,40,0,10.54853
71,0,1,53613,0,3,30,0,9.918186
71,1,1,53614,1,5,35,0,9.885487
71,0,1,53615,1,4,30,1,10.62291
71,0,1,53616,0,6,50,1,10.62203
71,0,1,53617,1,3,35,1,11.10737
71,1,1,53618,1,6,35,0,9.960135
71,0,1,53619,0,6,30,0,10.82265
71,1,1,53620,1,3,40,0,10.58035
71,0,1,53621,0,4,30,0,10.06429
71,0,1,53622,1,2,35,0,9.949693
71,0,1,53623,0,6,50,1,12.42661
71,0,1,53624,1,3,25,1,10.23891
71,0,1,53625,1,4,40,1,11.32097
71,0,1,53626,0,2,45,1,10.9323
71,0,1,53627,1,2,30,1,9.799366
71,0,1,53628,1,4,30,1,10.13962
71,0,1,53629,0,6,35,1,9.758086
71,0,1,53630,0,5,25,1,10.14525
71,0,1,53631,0,4,40,0,10.20461
71,1,1,53632,1,2,40,0,9.661185
71,0,1,53633,0,2,35,0,10.44321
71,0,1,53634,1,3,40,0,10.47002
71,0,1,53635,0,3,35,0,9.920468
71,0,1,53636,0,4,45,1,9.788385
71,0,1,53637,0,3,25,1,9.338685
71,1,1,53638,1,4,35,0,10.68273
71,0,1,53639,1,3,40,1,9.364664
71,1,1,53640,1,4,50,0,11.18412
71,0,1,53641,0,5,35,0,10.17211
71,1,1,53642,1,2,40,1,9.536378
71,0,1,53643,0,4,40,1,10.82665
71,1,1,53644,1,4,30,0,10.04781
71,1,1,53645,1,2,50,1,10.05569
71,0,1,53646,0,3,30,0,8.858216
71,0,1,53647,0,2,40,1,9.054356
71,0,1,53648,0,2,30,1,10.08537
71,0,1,53649,0,4,40,0,9.828024
71,0,1,53650,0,4,35,1,9.138531
71,1,1,53651,1,6,35,0,11.2586
71,0,1,53652,0,3,30,1,9.514472
71,0,1,53653,0,2,35,1,10.17279
71,0,1,53654,0,4,40,1,9.947791
71,0,1,53655,0,6,40,0,10.44105
71,0,1,53656,1,4,30,1,10.21633
71,1,1,53657,1,5,25,0,11.12409
71,0,1,53658,1,5,30,1,11.37529
71,0,1,53659,0,4,35,1,9.488288
71,0,1,53660,1,6,35,0,10.88318
71,1,1,53661,1,5,45,1,10.03004
71,0,1,53662,0,4,35,0,10.19922
71,1,1,53663,1,2,45,0,10.82159
71,0,1,53664,1,5,30,1,10.58738
71,0,1,53665,0,3,50,1,9.279507
71,0,1,53666,1,3,30,0,9.999665
71,0,1,53667,0,4,30,0,11.02275
71,0,1,53668,0,6,40,0,9.699512
71,0,1,53669,0,5,30,1,9.968058
71,0,1,53670,1,6,35,1,11.48752
71,0,1,53671,0,4,40,1,9.865622
71,1,1,53672,1,5,40,0,11.19504
71,0,1,53673,0,4,45,1,10.06515
71,0,1,53674,0,6,35,1,11.59289
71,1,1,53675,1,4,40,1,10.472
71,0,1,53676,0,6,40,0,11.45603
71,0,1,53677,0,2,50,1,10.71653
71,1,1,53678,1,2,30,1,10.25054
71,0,1,53679,1,2,30,0,9.447951
71,1,1,53680,1,6,40,0,10.06219
71,0,1,53681,1,4,40,0,10.32354
71,0,1,53682,0,4,30,1,9.384116
71,0,1,53683,0,6,50,1,12.25063
71,0,1,53684,0,2,35,1,9.809093
71,1,1,53685,1,6,35,0,10.89235
71,0,1,53686,0,4,50,1,10.78462
71,0,1,53687,0,5,35,0,9.482685
71,0,1,53688,0,4,30,1,10.06332
71,0,1,53689,1,4,30,1,9.219213
71,0,1,53690,1,4,40,0,9.914357
71,0,1,53691,0,3,30,1,9.811417
71,0,1,53692,0,2,30,0,8.660799
71,0,1,53693,0,3,35,1,10.27711
71,1,1,53694,1,2,30,0,9.926517
71,0,1,53695,0,3,30,1,8.965001
71,0,1,53696,0,3,30,1,9.768138
71,0,1,53697,1,4,45,1,11.77686
71,0,1,53698,0,3,30,1,9.159004
71,0,1,53699,1,2,30,1,9.766514
71,0,1,53700,0,3,50,1,9.801448
71,1,1,53701,1,2,40,0,9.963611
71,0,1,53702,0,4,40,1,10.27753
71,0,1,53703,0,4,30,1,9.284829
71,0,1,53704,1,3,40,0,9.00034
71,0,1,53705,0,6,30,1,10.76709
71,1,1,53706,1,4,50,0,11.40017
71,0,1,53707,0,2,40,1,9.814586
71,0,1,53708,0,2,40,0,10.54153
71,0,1,53709,0,4,40,1,10.33163
71,0,1,53710,1,2,50,0,10.52016
71,0,1,53711,0,4,35,1,9.801745
71,0,1,53712,0,6,25,1,11.08606
71,0,1,53713,0,2,35,1,9.753764
71,1,1,53714,1,2,40,1,10.48283
71,0,1,53715,0,4,40,1,10.38904
71,1,1,53716,1,6,40,0,11.01733
71,0,1,53717,1,5,40,0,9.7094
71,0,1,53718,0,4,40,1,9.050339
71,0,1,53719,1,4,30,1,10.82309
71,0,1,53720,0,4,50,1,11.25592
71,0,1,53721,1,4,30,0,9.980536
71,0,1,53722,1,4,35,1,10.4422
71,0,1,53723,0,4,30,1,9.615827
71,0,1,53724,0,2,30,1,9.304544
71,0,1,53725,0,3,40,0,10.76265
71,0,1,53726,1,4,50,0,10.56994
71,0,1,53727,1,4,35,1,10.18067
71,0,1,53728,1,6,30,0,11.0883
71,0,1,53729,0,6,30,0,10.36333
71,0,1,53730,0,6,35,0,11.0364
71,1,1,53731,1,3,35,1,11.3463
71,0,1,53732,0,4,40,1,8.910317
71,1,1,53733,1,3,40,1,9.484824
71,0,1,53734,0,4,30,0,9.538267
71,1,1,53735,,5,30,1,
71,0,1,53736,0,4,30,1,10.95562
71,0,1,53737,0,2,40,1,8.668343
71,1,1,53738,1,5,40,1,10.82387
71,1,1,53739,1,6,35,1,10.25381
71,0,1,53740,0,4,30,1,10.88791
71,0,1,53741,1,3,30,1,10.23235
71,1,1,53742,1,3,30,1,10.40026
71,1,1,53743,1,6,50,0,10.43446
71,0,1,53744,0,2,30,1,9.047488
71,0,1,53745,0,5,40,1,10.92832
71,0,1,53746,0,6,40,1,10.81546
71,0,1,53747,0,3,40,1,10.04431
71,0,1,53748,1,3,50,1,9.55876
71,0,1,53749,0,5,40,1,10.17326
71,0,1,53750,1,5,50,1,10.22659
71,0,1,53751,1,5,35,0,9.969219
71,0,1,53752,1,4,35,0,9.523469
71,0,1,53753,0,4,35,0,9.221394
71,1,1,53754,1,3,30,0,10.49682
71,1,1,53755,1,5,30,1,10.12426
71,0,1,53756,0,2,40,1,10.05809
71,1,1,53757,1,4,30,1,10.70413
71,0,1,53758,0,6,40,1,9.099012
71,0,1,53759,0,4,30,0,10.36388
71,1,1,53760,1,2,30,0,9.682687
71,0,1,53761,0,4,40,1,9.976547
71,0,1,53762,0,4,45,1,10.27849
71,0,1,53763,0,4,40,0,10.81827
71,1,1,53764,1,5,30,1,10.7779
71,1,1,53765,1,4,30,1,10.68521
71,1,1,53766,1,2,30,1,10.34688
71,1,1,53767,1,6,50,1,9.58619
71,1,1,53768,1,4,30,1,9.938266
71,0,1,53769,1,3,45,0,9.997534
71,0,1,53770,0,2,50,1,9.185157
71,1,1,53771,1,6,30,1,11.01649
71,0,1,53772,0,5,30,0,10.84272
71,0,1,53773,1,2,35,0,9.887944
71,0,1,53774,0,3,30,1,9.677785
71,0,1,53775,0,6,25,1,11.1841
71,0,1,53776,0,6,30,1,10.845
71,0,1,53777,1,2,40,0,10.25533
71,1,1,53778,1,6,45,1,12.48573
71,0,1,53779,1,6,40,0,10.38333
71,0,1,53780,1,5,30,1,9.425695
71,0,1,53781,0,6,45,1,10.0769
71,1,1,53782,1,5,35,1,10.5464
71,0,1,53783,1,3,30,0,10.47216
71,0,1,53784,1,3,30,1,11.18292
71,0,1,53785,1,4,40,0,9.307966
71,0,1,53786,0,4,40,0,9.990498
71,0,1,53787,0,2,30,0,9.148216
71,1,1,53788,1,2,35,1,10.67641
71,0,1,53789,0,5,40,1,10.20492
71,0,1,53790,1,5,25,0,10.37496
71,0,1,53791,0,4,45,1,10.52616
71,0,1,53792,0,4,40,0,9.564157
71,0,1,53793,0,6,35,1,11.28412
71,1,1,53794,1,4,25,1,9.816531
71,0,1,53795,1,4,30,1,11.50012
71,0,1,53796,1,2,40,1,9.054798
71,1,1,53797,1,6,45,1,11.55706
71,0,1,53798,0,4,50,1,10.78788
71,0,1,53799,0,2,30,1,9.415136
71,0,1,53800,0,4,50,1,9.834522
71,0,1,53801,0,5,30,1,10.83243
71,0,1,53802,1,5,25,0,9.597201
71,1,1,53803,1,2,40,0,9.825491
71,0,1,53804,0,6,30,1,10.75909
71,1,1,53805,1,4,40,0,9.564604
71,0,1,53806,0,2,40,1,10.39112
71,0,1,53807,1,3,35,0,10.78967
71,0,1,53808,1,6,35,0,11.38105
71,0,1,53809,1,3,30,0,10.84967
71,0,1,53810,1,4,25,0,9.801193
71,0,1,53811,0,6,25,1,10.06538
71,0,1,53812,0,2,45,0,10.00289
71,1,1,53813,1,2,45,1,10.22342
71,0,1,53814,0,3,40,1,10.34391
71,0,1,53815,1,4,40,0,10.89708
71,1,1,53816,1,3,40,1,10.61379
71,0,1,53817,0,4,40,0,10.31136
71,0,1,53818,0,3,35,1,9.135916
71,0,1,53819,1,3,45,1,10.20198
71,1,1,53820,1,2,40,0,10.8554
71,0,1,53821,0,6,35,0,10.84707
71,0,1,53822,0,4,25,0,8.568652
71,0,1,53823,1,3,45,1,10.6865
71,0,1,53824,0,3,35,0,10.20113
71,0,1,53825,0,5,40,1,11.52934
71,0,1,53826,0,5,40,1,10.38343
70,0,0,53827,0,4,50,1,10.04885
70,0,0,53828,1,4,30,0,10.68029
70,0,0,53829,0,4,35,1,10.45885
70,0,0,53830,0,6,25,1,10.98581
70,0,0,53831,0,2,40,1,8.66072
70,0,0,53832,,4,30,1,
70,0,0,53833,,3,35,1,
70,0,0,53834,0,4,40,0,10.28556
70,0,0,53835,0,4,50,0,10.12552
70,0,0,53836,,2,40,0,
70,0,0,53837,0,6,25,0,11.38205
70,0,0,53838,1,3,30,0,9.67592
70,0,0,53839,,4,35,1,
70,0,0,53840,0,4,40,1,10.90996
70,0,0,53841,1,5,45,1,11.06372
70,0,0,53842,0,6,25,1,11.29758
70,0,0,53843,0,2,45,0,10.00326
70,0,0,53844,0,2,40,1,10.31085
70,0,0,53845,,3,40,0,
70,0,0,53846,0,4,30,1,10.22854
70,0,0,53847,0,4,40,0,9.747297
70,0,0,53848,0,3,40,1,9.625483
70,0,0,53849,0,3,35,1,9.093181
70,0,0,53850,0,4,40,0,11.14089
70,0,0,53851,1,4,40,0,9.205675
70,0,0,53852,0,4,50,0,10.99906
70,0,0,53853,,4,30,1,
70,0,0,53854,,4,40,1,
70,0,0,53855,0,3,40,1,10.40088
70,0,0,53856,0,3,50,1,10.34124
70,0,0,53857,1,3,40,0,10.04841
70,0,0,53858,0,3,50,1,10.78586
70,0,0,53859,0,3,30,0,8.85513
70,0,0,53860,0,4,40,1,11.05808
70,0,0,53861,0,3,40,0,9.645061
70,0,0,53862,0,2,30,1,10.73463
70,0,0,53863,0,4,25,1,9.559511
70,0,0,53864,1,3,35,1,10.98104
70,0,0,53865,0,3,30,0,10.15154
70,0,0,53866,1,3,25,1,8.952857
70,0,0,53867,0,3,50,1,11.09231
70,0,0,53868,0,3,50,0,10.54796
70,0,0,53869,0,6,40,0,11.42431
70,0,0,53870,0,4,35,1,11.47692
70,0,0,53871,0,2,30,1,9.69684
70,0,0,53872,,3,40,0,
70,0,0,53873,0,3,40,1,10.01793
70,0,0,53874,0,3,40,1,10.19608
70,0,0,53875,0,6,40,1,10.47268
70,0,0,53876,0,6,35,1,11.22907
70,0,0,53877,1,3,35,1,9.740087
70,0,0,53878,0,3,45,1,10.0184
70,0,0,53879,0,4,40,1,9.217099
70,0,0,53880,0,3,35,0,9.403646
70,0,0,53881,1,5,35,1,11.17386
70,0,0,53882,0,6,30,1,9.738447
70,0,0,53883,0,4,30,1,10.48906
70,0,0,53884,0,3,25,0,10.18543
70,0,0,53885,,4,35,1,
70,0,0,53886,0,4,40,1,10.12831
70,0,0,53887,0,3,25,0,9.744782
70,0,0,53888,0,6,45,1,9.798421
70,0,0,53889,0,2,40,0,9.180066
70,0,0,53890,,4,25,1,
70,0,0,53891,0,6,30,1,11.0765
70,0,0,53892,0,4,40,1,10.3349
70,0,0,53893,,2,40,1,
70,0,0,53894,0,4,35,1,9.532385
70,0,0,53895,0,5,50,1,11.60392
70,0,0,53896,0,6,50,0,11.04454
70,0,0,53897,0,2,30,0,10.21087
70,0,0,53898,0,3,40,1,10.05437
70,0,0,53899,0,3,35,0,10.46868
70,0,0,53900,,5,30,1,
70,0,0,53901,0,5,25,1,10.1224
70,0,0,53902,1,2,35,1,10.00378
70,0,0,53903,1,3,35,0,8.990414
70,0,0,53904,0,2,30,1,8.982637
70,0,0,53905,0,4,50,1,9.262591
70,0,0,53906,0,2,25,0,9.778428
70,0,0,53907,,5,35,1,
70,0,0,53908,0,6,40,1,11.08407
70,0,0,53909,0,2,40,1,8.960689
70,0,0,53910,0,4,30,1,10.85073
70,0,0,53911,0,5,35,1,9.85093
70,0,0,53912,,3,40,0,
70,0,0,53913,0,4,30,1,10.54058
70,0,0,53914,,3,35,0,
70,0,0,53915,0,6,25,1,11.76949
70,0,0,53916,0,6,35,0,9.95451
70,0,0,53917,1,4,30,1,10.66129
70,0,0,53918,,4,30,0,
70,0,0,53919,,6,25,1,
70,0,0,53920,0,2,45,1,9.779436
70,0,0,53921,0,3,35,1,9.206267
70,0,0,53922,0,4,40,0,10.2399
70,0,0,53923,0,4,40,1,9.995997
70,0,0,53924,0,5,40,1,11.20198
70,0,0,53925,1,3,50,0,9.349765
70,0,0,53926,,4,30,0,
70,0,0,53927,0,2,40,1,10.29475
70,0,0,53928,0,4,25,0,9.804493
70,0,0,53929,0,6,45,1,11.46072
70,0,0,53930,0,4,35,1,9.46732
70,0,0,53931,,4,25,0,
70,0,0,53932,,2,50,1,
70,0,0,53933,,3,40,0,
70,0,0,53934,0,4,50,0,10.94632
70,0,0,53935,0,6,35,1,10.17065
70,0,0,53936,0,2,30,1,9.831066
70,0,0,53937,1,2,45,1,9.651465
70,0,0,53938,0,3,35,1,9.302546
70,0,0,53939,0,4,30,1,11.10895
70,0,0,53940,0,6,35,0,9.310309
70,0,0,53941,0,2,40,0,9.71969
70,0,0,53942,0,5,40,1,10.34177
70,0,0,53943,0,4,40,0,10.7965
70,0,0,53944,0,3,50,0,10.03784
70,0,0,53945,0,4,25,0,10.83501
70,0,0,53946,0,3,30,1,10.1941
70,0,0,53947,0,4,35,1,10.23518
70,0,0,53948,0,4,30,1,9.786209
70,0,0,53949,0,6,40,0,11.51393
70,0,0,53950,0,4,40,0,9.519655
70,0,0,53951,0,6,35,1,10.41159
70,0,0,53952,0,3,30,0,9.146898
70,0,0,53953,0,6,30,1,11.61121
70,0,0,53954,,4,30,0,
70,0,0,53955,1,4,40,0,9.72322
70,0,0,53956,0,3,35,1,9.724733
70,0,0,53957,0,2,35,0,9.395697
70,0,0,53958,,5,40,0,
70,0,0,53959,0,2,30,0,9.567338
70,0,0,53960,0,5,30,0,10.67127
70,0,0,53961,0,2,45,1,10.22512
70,0,0,53962,0,3,25,1,8.92106
70,0,0,53963,1,5,40,0,10.2596
70,0,0,53964,0,4,40,0,9.53121
70,0,0,53965,0,4,35,1,9.942244
70,0,0,53966,,3,40,1,
70,0,0,53967,1,5,30,1,10.53807
70,0,0,53968,0,4,45,1,9.418066
70,0,0,53969,0,4,45,0,11.08127
70,0,0,53970,0,4,40,1,10.09584
70,0,0,53971,0,2,40,1,9.920584
70,0,0,53972,,4,30,1,
70,0,0,53973,1,4,40,1,10.44194
70,0,0,53974,0,3,30,1,9.643821
70,0,0,53975,0,4,30,1,8.937706
70,0,0,53976,0,2,40,0,10.12151
70,0,0,53977,1,6,30,0,11.12591
70,0,0,53978,0,2,35,0,9.414082
70,0,0,53979,0,2,40,1,9.871717
70,0,0,53980,,5,30,1,
70,0,0,53981,0,4,40,0,10.83886
70,0,0,53982,0,6,40,0,11.06997
70,0,0,53983,0,6,50,0,9.880846
70,0,0,53984,,6,35,1,
70,0,0,53985,0,6,50,1,10.10735
70,0,0,53986,0,4,35,0,9.624253
70,0,0,53987,0,3,30,0,10.31772
70,0,0,53988,0,2,40,0,9.763581
70,0,0,53989,0,4,30,1,10.669
70,0,0,53990,,5,40,0,
70,0,0,53991,0,3,30,1,9.532508
70,0,0,53992,1,5,40,1,10.70072
70,0,0,53993,0,5,45,0,8.83301
70,0,0,53994,0,4,50,0,10.02659
70,0,0,53995,0,5,30,0,10.76108
70,0,0,53996,0,2,35,0,9.676622
70,0,0,53997,0,4,40,1,9.609735
70,0,0,53998,,5,40,0,
70,0,0,53999,0,4,30,0,9.853952
70,0,0,54000,0,6,40,0,10.29774
70,0,0,54001,0,4,45,1,10.75809
70,0,0,54002,0,4,50,1,10.77052
70,0,0,54003,0,2,30,1,9.398438
70,0,0,54004,0,4,25,1,9.581765
70,0,0,54005,0,6,40,1,9.842792
70,0,0,54006,1,5,25,1,10.4358
70,0,0,54007,,5,35,0,
70,0,0,54008,1,2,35,0,10.89828
70,0,0,54009,,5,40,0,
70,0,0,54010,0,4,30,1,10.09891
70,0,0,54011,,4,25,0,
70,0,0,54012,0,2,40,1,9.642428
70,0,0,54013,0,3,40,1,9.271358
70,0,0,54014,1,4,40,1,11.51336
70,0,0,54015,0,4,35,1,9.519502
70,0,0,54016,1,3,40,0,10.61839
70,0,0,54017,0,2,30,1,9.503152
70,0,0,54018,0,5,35,1,10.71147
70,0,0,54019,0,4,40,0,9.707241
70,0,0,54020,1,5,30,1,12.00774
70,0,0,54021,0,6,35,1,9.317024
70,0,0,54022,0,5,40,1,10.28397
70,0,0,54023,0,2,50,1,9.474341
70,0,0,54024,,4,40,0,
70,0,0,54025,,6,30,0,
70,0,0,54026,,3,35,1,
70,0,0,54027,,3,35,0,
70,0,0,54028,0,5,45,0,10.79663
70,0,0,54029,1,5,25,1,10.53772
70,0,0,54030,0,6,25,1,9.354353
70,0,0,54031,0,4,50,1,9.946552
70,0,0,54032,0,2,40,0,9.885949
70,0,0,54033,1,6,30,1,11.35526
70,0,0,54034,1,2,40,1,10.85664
70,0,0,54035,0,2,35,0,9.036086
70,0,0,54036,0,2,40,1,8.985143
70,0,0,54037,1,4,35,1,9.877116
70,0,0,54038,1,3,35,1,9.9646
70,0,0,54039,0,4,35,1,10.61816
70,0,0,54040,0,5,25,1,10.45067
70,0,0,54041,0,4,35,0,10.40035
70,0,0,54042,0,2,25,1,9.374417
70,0,0,54043,0,4,45,1,11.46012
70,0,0,54044,1,2,25,1,10.5559
70,0,0,54045,1,3,30,1,10.968
70,0,0,54046,1,4,35,0,11.25027
70,0,0,54047,0,5,40,1,10.58798
70,0,0,54048,0,4,50,0,10.43588
70,0,0,54049,1,6,50,1,11.08283
70,0,0,54050,0,4,45,1,10.80036
70,0,0,54051,0,4,40,1,10.34827
70,0,0,54052,0,6,40,0,9.643591
70,0,0,54053,1,6,40,0,12.28792
70,0,0,54054,0,6,50,0,11.07986
70,0,0,54055,,3,30,1,
